school_code,school_name,subject,batch,major_code,major_name,field_name,current_value,new_value,source,match_type,confidence,diff_type
0062,中国矿业大学(北京),—,—,—,—,location.address,学院路校区: 北京市海淀区学院路丁11号 | 沙河校区: 北京市昌平区沙河高教园区南二街9号,北京市海淀区学院路丁11号,02_简介,exact,1.0,text_major
0346,中国科学院大学,—,—,—,—,location.address,玉泉路校区: 北京市石景山区玉泉路19号甲 | 奥运村校区: 北京市朝阳区大屯路甲3号 | 中关村校区: 北京市海淀区中关村东路80号 | 雁栖湖校区: 北京市怀柔区雁栖湖东路1号,地址：北京市石景山区玉泉路19号（甲）  邮编:100049,02_简介,exact,1.0,text_major
0079,中国社会科学院大学,—,—,—,—,location.address,良乡校区: 北京市房山区长于大街11号 | 望京校区: 北京市朝阳区望京中环南路1号,学校地址：北京市房山区高教园区长于大街11号，邮编：102488,02_简介,exact,1.0,text_major
0315,中央民族大学,—,—,—,—,location.address,海淀校区: 北京市海淀区中关村南大街27号 | 丰台校区: 北京市丰台区魏各庄路27号,北京市海淀区中关村南大街27号,02_简介,exact,1.0,text_major
0010,北京中医药大学,—,—,—,—,location.address,良乡校区: 北京市房山区良乡大学城 | 和平街校区: 北京市朝阳区北三环东路11号 | 望京校区: 北京市朝阳区望京中环南路6号,北京市朝阳区北三环东路11号（100029） 望京校区朝阳区望京中环南路6号 良乡校区房山区良乡大学城,02_简介,exact,1.0,text_major
0004,北京交通大学,—,—,—,—,location.address,校本部: 北京市海淀区西直门外上园村3号 | 威海校区: 威海市南海新区现代路69号 | 雄安校区: 河北省雄安新区雄安校区,北京交通大学本部校区：北京市海淀区上园村3号，邮编100044 北京交通大学威海校区：山东省威海市文登区南海新区现代路69号，邮编264400,02_简介,exact,1.0,text_major
9233,军事航天部队航天工程大学,—,—,—,—,location.address,军事航天部队航天工程大学: 北京市怀柔区八一路1号,通信地址：北京市怀柔区八一路1号；邮编：101416,02_简介,exact,1.0,text_major
0310,北京体育大学,—,—,—,—,location.address,北京体育大学: 北京市海淀区信息路48号,北京市海淀区上地信息路48号,02_简介,exact,1.0,text_major
1123,北京信息科技大学,—,—,—,—,location.address,小营校区: 北京市海淀区清河小营东路12号 | 酒仙桥校区: 北京市朝阳区酒仙桥六街坊1号院 | 清河校区: 海淀区清河昌平路南段26号 | 金台路校区: 北京市朝阳区金台西路2号院 | 沙河校区: 北京市昌平区太行路55号,北京市昌平区太行路55号，邮政编码102206。,02_简介,exact,1.0,text_major
1190,北京信息职业技术学院,—,—,—,—,location.address,院本部: 北京市朝阳区芳园西路5号 | 东校区: 北京市朝阳区东坝红松园北里甲1号 | 南校区: 北京市丰台区花乡辛庄90号 | 首经贸密云分校: 北京市密云县西大桥路7号,北京市朝阳区芳园西路5号（院本部） 北京市朝阳区东坝红松园北里甲1号（东坝校区） 北京市丰台区花乡辛庄90号（花乡校区） 北京市密云县西大桥路7号（密云办学点）,02_简介,exact,1.0,text_major
1148,北京农学院,—,—,—,—,location.address,北京农学院: 北京市昌平区回龙观镇北农路7号,北京市昌平区史各庄街道北农路7号,02_简介,exact,1.0,text_major
0006,北京化工大学,—,—,—,—,location.address,东校区: 北京市朝阳区北三环东路15号 | 北校区: 北京市昌平区南涧路29号 | 西校区: 北京市海淀区紫竹院路98号,北京市朝阳区北三环东路15号38号信箱 邮编：100029,02_简介,exact,1.0,text_major
0095,北京协和医学院,—,—,—,—,location.address,北京市东城区东单三条9号 | 八大处校区: 北京市石景山区八大处路33号,北京东城区东单三条9号,02_简介,exact,1.0,text_major
1104,北京印刷学院,—,—,—,—,location.address,主校区: 北京市大兴区兴华大街(二段)1号 | 北校区: 北京市大兴区北程庄路 | 西校区: 北京市大兴区兴盛街206号,北京市大兴区兴华大街（二段）1号,02_简介,exact,1.0,text_major
0001,北京大学,—,—,—,—,location.address,燕园校区(校本部): 北京市海淀区颐和园路5号 | 新燕园校区: 北京市昌平区马池口镇 | 昌平校区: 北京市昌平区十三陵镇 | 医学部校区: 北京市海淀区学院路38号 | 深圳校区: 深圳市南山区西丽镇丽水路深圳大学城北大校区,北京市海淀区颐和园路5号,02_简介,exact,1.0,text_major
0075,北京外国语大学,—,—,—,—,location.address,东校区: 北京市海淀区西三环北路2号 | 西校区: 北京市海淀区西三环北路19号,北京市海淀区西三环北路2号,02_简介,exact,1.0,text_major
1101,北京工业大学,—,—,—,—,location.address,校本部: 北京市朝阳区平乐园100号 | 管庄校区: 北京市朝阳区管庄西里20号 | 花园村校区: 北京市海淀区车公庄西路35号 | 琉璃井校区: 北京市东城区永外琉璃井路41号 | 通州校区: 北京市通州区潞苑南大街89号 | 中蓝校区: 北京市朝阳区平乐园西大望路27号 | 惠新东街: 北京市朝阳区惠新东街8号,平乐园校区：北京市朝阳区平乐园100号； 通州校区：北京市通州区潞苑南大街1145号。,02_简介,exact,1.0,text_major
0011,北京师范大学,—,—,—,—,location.address,海淀校园: 北京市海淀区新街口外大街19号 | 珠海校区: 广东省珠海市香洲区唐家湾金凤路18号 | 西城校园: 北京市西城区定阜街1号 | 昌平校园: 北京市昌平区高教园南二街10号 | 育荣校园: 北京市昌平区沙河镇七里渠南村531号育荣园区,北京市新街口外大街19号,02_简介,exact,1.0,text_major
1120,北京工商大学,—,—,—,—,location.address,阜成路校区: 北京市海淀区阜成路11号、33号 | 良乡校区: 北京市良乡高教园区,海淀区阜成路11号、33号邮编：100048 北京市良乡高教园区邮编：102488,02_简介,exact,1.0,text_major
1103,北京服装学院,—,—,—,—,location.address,樱花园校区: 北京市朝阳区樱花东街甲2号 | 芍药居校区: 北京市朝阳区芍药居甲1号 | 通州校区: 北京市通州区光华路甲1号 | 昌平校区: 北京市昌平区南口镇道北文化路1号 | 牡丹园校区: 北京市海淀区花园北路29号,地址：北京市朝阳区樱花东街甲2号北京服装学院 邮编：100029,02_简介,exact,1.0,text_major
0009,北京林业大学,—,—,—,—,location.address,北京林业大学: 北京市海淀区清华东路35号,北京市海淀区清华东路35号 邮政编码：100083,02_简介,exact,1.0,text_major
1111,北京物资学院,—,—,—,—,location.address,北京物资学院: 北京市通州区富河大街321号,北京市通州区富河大街321号北京物资学院，邮编：101149,02_简介,exact,1.0,text_major
0302,北京理工大学,—,—,—,—,location.address,中关村校区: 北京市海淀区中关村南大街5号 | 良乡校区: 北京市房山区良乡高教园区 | 西山校区: 北京市海淀区冷泉东路16号 | 珠海校区: 广东省珠海市唐家湾金凤路6号 | 怀来校区: 河北省张家口市怀来县 | 秦皇岛校区: 河北省秦皇岛市北戴河区育花路28号,北京市海淀区中关村南大街5号,02_简介,exact,1.0,text_major
1115,北京电影学院,—,—,—,—,location.address,蓟门桥校区: 北京市海淀区西土城路4号 | 怀柔校区: 北京市怀柔区杨宋镇瑞丰大街1号,北京市海淀区西土城路4号,02_简介,exact,1.0,text_major
0305,北京电子科技学院,—,—,—,—,location.address,北京电子科技学院: 北京市丰台区富丰路7号,北京市丰台区富丰路7号,02_简介,exact,1.0,text_major
0005,北京科技大学,—,—,—,—,location.address,本部学院路校区: 北京市海淀区学院路30号 | 管庄校区: 北京市朝阳区管庄北一里 | 昌平校区: 北京市昌平区沙河镇昆仑路12号 | 顺德创新学院: 广东省佛山市顺德区大良致慧路2号,北京市海淀区学院路30号北京科技大学招生办公室,02_简介,exact,1.0,text_major
1110,北京第二外国语学院,—,—,—,—,location.address,北京第二外国语学院: 北京市朝阳区定福庄南里1号,北京市朝阳区定福庄南里1号 北京市延庆区湖南东路8号,02_简介,exact,1.0,text_major
1116,北京舞蹈学院,—,—,—,—,location.address,北京舞蹈学院: 北京市海淀区万寿寺路1号,北京海淀区万寿寺路一号北京舞蹈学院本科招生办公室,02_简介,exact,1.0,text_major
0301,北京航空航天大学,—,—,—,—,location.address,学院路校区: 北京市海淀区学院路37号 | 沙河校区: 北京市昌平区沙河高教园南三街9号,北航现隶属于工业和信息化部，在北京市拥有学院路校区、沙河校区，2023年建成启用北航杭州国际校园。学院路校区、沙河校区、杭州国际校园总占地约4000亩。,02_简介,exact,1.0,text_major
1119,北京联合大学,—,—,—,—,location.address,北京联合大学: 北京市朝阳区北四环东路97号,"地址：北京市朝阳区北四环东路97号
邮编：100101",02_简介,exact,1.0,text_major
0007,北京邮电大学,—,—,—,—,location.address,海淀校区: 北京市海淀区西土城路10号 | 沙河校区: 北京市昌平区沙河高教园区高教园北三街 | 宏福校区: 北京市昌平区北七家镇郑各庄村 | 小西天校区: 北京市西城区新街口外大街28号,学校本科办学地点有西土城路校区、沙河校区和海南校区：西土城路校区位于北京市海淀区西土城路10号；沙河校区位于北京市昌平区沙河高教园区；海南校区位于海南省陵水黎族自治县黎安国际教育创新试验区。,02_简介,exact,1.0,text_major
0012,北京语言大学,—,—,—,—,location.address,北京语言大学: 北京市海淀区学院路15号,北京市海淀区学院路15号,02_简介,exact,1.0,text_major
1102,北方工业大学,—,—,—,—,location.address,北方工业大学: 北京市石景山区晋元庄路5号,北京市石景山区晋元庄路5号,02_简介,exact,1.0,text_major
0317,华北电力大学(北京),—,—,—,—,location.address,北京校部: 北京市昌平区北农路2号 | 保定校区: 河北省保定市永华北大街619号,北京市昌平区回龙观北农路2号华北电力大学本科招生办,02_简介,exact,1.0,text_major
0307,外交学院,—,—,—,—,location.address,展览馆校区: 北京市西城区展览馆路24号 | 沙河校区: 北京市昌平区沙河高教园区,北京市西城区展览馆路24号（邮编100037）,02_简介,exact,1.0,text_major
0309,国际关系学院,—,—,—,—,location.address,国际关系学院: 北京市海淀区坡上村12号,北京市海淀区坡上村12号,02_简介,exact,1.0,text_major
0015,对外经济贸易大学,—,—,—,—,location.address,对外经济贸易大学: 北京市朝阳区惠新东街10号,北京市朝阳区惠新东街10号,02_简介,exact,1.0,text_major
1106,首都医科大学,—,—,—,—,location.address,主校区: 北京市丰台区右安门外西头条10号 | 顺义校区: 北京市顺义区大东路4号 | 和平里校区: 北京市东城区和平里北街22号 | 东城校区: 北京市东城区东四十条27号 | 丰台校区: 北京市丰台区花乡张家口路口107号,"地址：北京市丰台区右安门外西头条10号


邮编：100069",02_简介,exact,1.0,text_major
1108,首都体育学院,—,—,—,—,location.address,首都体育学院: 北京市北三环西路11号,北京市海淀区北三环西路11号,02_简介,exact,1.0,text_major
1121,首都经济贸易大学,—,—,—,—,location.address,校本部: 北京市丰台区花乡张家路口121号 | 红庙校区: 北京市朝阳门外金台里2号,北京市丰台区花乡张家路口121号,02_简介,exact,1.0,text_major
1206,天津中医药大学,—,—,—,—,location.address,天津中医药大学: 天津市静海区团泊新城西区鄱阳湖路10号,学校地址：天津市静海区团泊新城西区鄱阳湖路10号 邮编：301617,02_简介,exact,1.0,text_major
1255,天津中德应用技术大学,—,—,—,—,location.address,天津中德应用技术大学: 天津市海河教育园区雅深路2号,地址：天津市海河教育园区雅深路2号 邮编：300350,02_简介,exact,1.0,text_major
1265,天津交通职业学院,—,—,—,—,location.address,天津交通职业学院: 天津市西青区西青道269号,天津西青区西青道269号,02_简介,exact,1.0,text_major
1205,天津农学院,—,—,—,—,location.address,东校区: 天津市西青区津静路22号 | 西校区: 天津市西青区津同公路19号 | 蓟州校区: 天津市蓟州区五百户镇青池1村,"学校地址：

天津市西青区津静路22号（东校区），邮政编码：300392",02_简介,exact,1.0,text_major
1212,天津体育学院,—,—,—,—,location.address,团泊校区: 天津市静海区团泊新城西区东海道16号 | 河西校区: 天津市河西区卫津南路51号,天津市静海区团泊新城西区东海道16号,02_简介,exact,1.0,text_major
1225,天津医学高等专科学校,—,—,—,—,location.address,天津医学高等专科学校: 天津市河西区柳林路14号,天津市河西区柳林路14号,02_简介,exact,1.0,text_major
1218,天津医科大学,—,—,—,—,location.address,气象台路校区: 天津市和平区气象台路22号 | 广东路校区: 天津市河西区广东路1号,天津市和平区气象台路22号,02_简介,exact,1.0,text_major
1210,天津商业大学,—,—,—,—,location.address,天津商业大学: 天津市北辰区光荣道409号,天津市北辰区光荣道409号,02_简介,exact,1.0,text_major
1272,天津城市建设管理职业技术学院,—,—,—,—,location.address,主校区: 天津市北辰区龙泉道2889号 | 华苑校区: 天津市西青区东清莹道2号,1.主校区 地址：天津市北辰区光荣道2688号 邮编：300134 招生咨询电话：022-58319057 2.华苑校区 地址：天津市西青区清莹道与天宇路交叉口东100米，东清莹道2号 邮编：300380,02_简介,exact,1.0,text_major
1264,天津国土资源和房屋职业学院,—,—,—,—,location.address,天津国土资源和房屋职业学院: 天津市滨海新区大港学苑路600号,天津滨海新区大港学苑路600号,02_简介,exact,1.0,text_major
1261,天津商务职业学院,—,—,—,—,location.address,海河教育园校区: 天津市海河教育园区雅观路23号 | 河东校区: 天津市河东区六纬路82号 | 河西校区: 天津市河西区白云山路,天津市津南区海河教育园区雅观路23号,02_简介,exact,1.0,text_major
1273,天津城市职业学院,—,—,—,—,location.address,主校区: 天津市河东区真理道27号 | 幸福道校区: 天津市河北区幸福道39号 | 泰兴路校区: 天津市河北区泰兴路4号 | 渤海校区: 天津市河北区乌江路 | 月牙河校区: 天津市河北区民权门乌江南里,天津市河东区真理道27号（中环线红星路与真理道交口） 招生咨询电话：022-26464200、26473168 招生咨询QQ：800145577 微信公众号：天津城市职业学院总院,02_简介,exact,1.0,text_major
1216,天津城建大学,—,—,—,—,location.address,天津城建大学: 天津市西青区津静路26号,天津市西青区津静路26号 邮编300384,02_简介,exact,1.0,text_major
0018,天津大学,—,—,—,—,location.address,卫津路校区: 天津市南开区卫津路92号 | 北洋园校区: 天津市津南区雅观路135号,北洋园校区：天津市津南区雅观路135号 天津大学行政服务中心A116室 邮编：300354 卫津路校区：天津市南开区卫津路92号 天津大学第九教学楼223室 邮编：300072,02_简介,exact,1.0,text_major
1202,天津工业大学,—,—,—,—,location.address,天津工业大学: 天津市西青区宾水西道399号,天津市西青区宾水西道399号,02_简介,exact,1.0,text_major
1262,天津工业职业学院,—,—,—,—,location.address,主校区: 天津市北辰区学海道38号 | 天铁校区: 河北省邯郸市涉县更乐镇,"学院地址：天津市北辰区学海道38号   

邮编：300400",02_简介,exact,1.0,text_major
1207,天津师范大学,—,—,—,—,location.address,主校区: 天津市西青区宾水西道393号 | 学前教育学院校区: 天津市南开区双峰道38号,地址:天津市西青区宾水西道393号 邮政编码：300387,02_简介,exact,1.0,text_major
1259,天津机电职业技术学院,—,—,—,—,location.address,天津机电职业技术学院: 天津市海河教育园区雅观路19号,天津市津南区海河教育园区雅观路19号,02_简介,exact,1.0,text_major
1269,天津海运职业学院,—,—,—,—,location.address,天津海运职业学院: 天津市海河教育园区雅深路8号,天津市津南区海河教育园区雅深路8号,02_简介,exact,1.0,text_major
1258,天津渤海职业技术学院,—,—,—,—,location.address,天津渤海职业技术学院: 天津市北辰区津榆公路508号,天津市北辰区津榆公路508号,02_简介,exact,1.0,text_major
1260,天津现代职业技术学院,—,—,—,—,location.address,天津现代职业技术学院: 天津市海河教育园区雅观路3号,天津市海河教育园雅观路3号,02_简介,exact,1.0,text_major
1204,天津理工大学,—,—,—,—,location.address,天津理工大学: 天津市西青区宾水西道391号,地址：天津市西青区宾水西道391号 邮编：300384,02_简介,exact,1.0,text_major
1253,天津滨海职业学院,—,—,—,—,location.address,天津滨海职业学院: 天津市滨海新区塘沽庐山道1101号,天津市滨海新区塘沽庐山道1101号,02_简介,exact,1.0,text_major
1257,天津电子信息职业技术学院,—,—,—,—,location.address,天津电子信息职业技术学院: 天津市海河教育园区雅深路4号,天津海河教育园区雅深路4号,02_简介,exact,1.0,text_major
1271,天津生物工程职业技术学院,—,—,—,—,location.address,东丽校区: 天津市开发区西区南大街175号 | 河北校区: 天津市河北区宙纬路15号,网址：http://www.tjbio.cn 电子邮箱E-mail: zsbyk@126.com 联系电话：022-26652463 26688925 60123810 传真：022-26652463 邮编：300462 通讯地址：天津经济技术开发区西区南大街175号,02_简介,exact,1.0,text_major
1201,天津科技大学,—,—,—,—,location.address,滨海校区: 天津市经济技术开发区第十三大街9号 | 河西校区: 天津市河西区大沽南路1038号,天津市河西区大沽南路1038号，天津科技大学招生工作办公室，邮编：300222,02_简介,exact,1.0,text_major
1214,天津美术学院,—,—,—,—,location.address,天纬路校区: 河北区天纬路4号 | 志成路校区: 河北区志成路7号,天津市河北区天纬路4号,02_简介,exact,1.0,text_major
1268,天津石油职业技术学院,—,—,—,—,location.address,主校区: 天津市团泊洼 | 分校区: 天津市滨海新区大港油田幸福路51号,天津团泊洼,02_简介,exact,1.0,text_major
1222,天津职业技术师范大学,—,—,—,—,location.address,天津职业技术师范大学: 天津市河西区大沽南路1310号,天津市河西区大沽南路1310号，邮政编码：300222,02_简介,exact,1.0,text_major
1249,天津艺术职业学院,—,—,—,—,location.address,河东校区: 天津市河东区娄山道27号 | 南开校区: 天津市南开区苍穹道08号,天津市河东区娄山道27号 天津市南开区苍穹道8号,02_简介,exact,1.0,text_major
1266,天津铁道职业技术学院,—,—,—,—,location.address,北宁校区: 天津市河北区建昌道21号 | 南校区: 天津市河北区金钟河大街232号 | 水西校区: 西青区凯苑路148号,学院网址：http://www.tjtdxy.cn 咨询电话：022-26748181 26186939 26744940(兼传真) 电子邮箱：tjtdxy@163.com 学院地址：天津市河北区建昌道21号（北宁校区） 天津市西青区东姜井凯苑路148号（水西校区） 邮政编码：300240,02_简介,exact,1.0,text_major
1256,天津轻工职业技术学院,—,—,—,—,location.address,天津轻工职业技术学院: 天津市海河教育园雅观路1号,"地址：天津海河教育园区雅观路1号
邮编：300350",02_简介,exact,1.0,text_major
1303,河北工业大学,—,—,—,—,location.address,北辰校区: 天津市北辰区西平道5340号 | 红桥校区: 天津市红桥区丁字沽一号路8号 | 廊坊校区: 河北省廊坊市广阳区新华路199号,天津市北辰区西平道5340号,02_简介,exact,1.0,text_major
0370,中国人民警察大学,—,—,—,—,location.address,廊坊校区: 河北省廊坊市安次区西昌路220号 | 广州校区: 广东省广州市天河区奥体南路399号,河北省廊坊市安次区西昌路220号,02_简介,exact,1.0,text_major
1331,保定学院,—,—,—,—,location.address,保定学院: 河北省保定市七一东路3027号,河北省保定市莲池区七一东路3027号,02_简介,exact,1.0,text_major
0395,中央司法警官学院,—,—,—,—,location.address,中央司法警官学院: 河北省保定市七一中路103号,河北省保定市七一中路103号,02_简介,exact,1.0,text_major
1849,保定幼儿师范高等专科学校,—,—,—,—,location.address,涿州校区: 河北省涿州市光明路303号 | 定兴校区: 河北省定兴县兴华东路45号,保定幼儿师范高等专科学校 地址：河北省涿州市桃园区光明路303号（涿州校区） 河北省定兴县兴华东路45号（定兴校区）,02_简介,exact,1.0,text_major
1315,北华航天工业学院,—,—,—,—,location.address,廊坊校区: 河北省廊坊市爱民东道133号 | 固安校区: 河北省廊坊市固安高新技术产业开发区航天大道7号,通信地址：河北省廊坊市爱民东道133号 邮政编码：065000,02_简介,exact,1.0,text_major
1305,华北理工大学,—,—,—,—,location.address,曹妃甸校区: 河北省唐山市曹妃甸新城渤海大道21号,河北省唐山市曹妃甸新城渤海大道21号，邮编063210.,02_简介,exact,1.0,text_major
0369,应急管理大学,—,—,—,—,location.address,华北科技学院: 河北省廊坊三河燕郊开发区学院大街467号,北京东燕郊高新区学院大街467号（206信箱）,02_简介,exact,1.0,text_major
1324,唐山师范学院,—,—,—,—,location.address,大学道校区: 河北省唐山市路北区建设北路156号 | 学院路校区: 河北省唐山市学院路41号 | 玉田分校: 河北省玉田县兴玉路350号,院本部大学道校区：河北省唐山市建设北路156号,02_简介,exact,1.0,text_major
1399,唐山幼儿师范高等专科学校,—,—,—,—,location.address,唐山幼儿师范高等专科学校: 河北省唐山市高新技术开发区京唐智慧港,河北省唐山市高新技术开发区京唐智慧港，邮政编码：063000,02_简介,exact,1.0,text_major
1858,唐山职业技术学院,—,—,—,—,location.address,南湖校区: 唐山市丰南区正泰街29号 | 新华道校区: 唐山市路北区新华西道120号 | 韩城校区: 唐山市路北区韩城,"现有南湖校区、新华道校区和韩城校区3个校区
河北省唐山市路北区新华西道120号(新华道校区）
河北省唐山市丰南区正泰街29号（南湖校区）
河北省唐山市路北区韩城（韩城校区）",02_简介,exact,1.0,text_major
1374,廊坊卫生职业学院,—,—,—,—,location.address,廊坊卫生职业学院: 河北省廊坊市经济开发区东方大学城四光路南,"学院地址：廊坊市经济开发区东方大学城四光路南
乘车路线：（1）廊坊市长途汽车站（火车站）下车转乘21路公交车终点即到
          （2）北京站东乘805路公交车廊坊东方大学城站下车即到",02_简介,exact,1.0,text_major
1846,宣化科技职业学院,—,—,—,—,location.address,西校区: 河北省张家口市宣化区皇城桥北77号,"河北省张家口市宣化区皇城桥北路77号（西校区）  
河北省张家口市宣化区师范街37号（东校区）",02_简介,exact,1.0,text_major
1860,廊坊职业技术学院,—,—,—,—,location.address,大学城校区: 河北省廊坊市东方大学城二期居易道 | 北校区: 河北省廊坊市新源道2号 | 西校区: 河北省廊坊市安次区爱民西道42号,河北省廊坊市东方大学城二期,02_简介,exact,1.0,text_major
1850,廊坊燕京职业技术学院,—,—,—,—,location.address,廊坊燕京职业技术学院: 河北三河经济开发区,河北省三河市河北三河经济开发区（原李旗庄工业新区） 邮编：065200,02_简介,exact,1.0,text_major
1349,张家口学院,—,—,—,—,location.address,平门校区: 河北省张家口市桥西区平门大街副19号 | 明湖校区: 河北省张家口市经开区洋河新区景观大道北侧,学校地址： 明湖校区：河北省张家口市经开区洋河新区景观大道北侧 平门校区：河北省张家口市桥西区平门大街副19号,02_简介,exact,1.0,text_major
1854,张家口职业技术学院,—,—,—,—,location.address,主校区: 河北省张家口市经开区胜利南路50号 | 新校区(数字服务产业基地职教园区): 河北省张家口市桥东区站前西大街27号,河北省张家口市高新技术开发区马路东59号,02_简介,exact,1.0,text_major
1313,承德医学院,—,—,—,—,location.address,承德医学院: 河北省承德市双桥区安远路,河北省承德市双桥区安远路（上二道河子）,02_简介,exact,1.0,text_major
1383,承德应用技术职业学院,—,—,—,—,location.address,南校区: 高新技术开发区 | 北校区: 承德市双桥区,承德市高新技术开发区,02_简介,exact,1.0,text_major
1353,承德护理职业学院,—,—,—,—,location.address,承德护理职业学院: 承德市双桥区下二道河子,河北省承德市双桥区下二道河子 承德护理职业学院 邮政编码 067000,02_简介,exact,1.0,text_major
1845,沧州师范学院,—,—,—,—,location.address,沧州师范学院: 河北省沧州市运河区青海南大道16号,河北省沧州市运河区青海南大道16号,02_简介,exact,1.0,text_major
1844,沧州医学高等专科学校,—,—,—,—,location.address,沧州医学高等专科学校: 沧州市运河区九河西路39号,学校地址：河北省沧州市运河区九河西路39号 邮编：061001 传真：0317-5679132 联系电话：0317-5507819；5508019 学校网址：http://www.czmc.cn E-mail：czyz1958@sina.com 招生网址：http://zhaosheng.czmc.cn/,02_简介,exact,1.0,text_major
1838,沧州幼儿师范高等专科学校,—,—,—,—,location.address,沧州校区: 河北省沧州市解放东路155号 | 泊头校区: 河北省泊头市解放西路150号,河北省泊头市解放西路光明街150号,02_简介,exact,1.0,text_major
1377,河北交通职业技术学院,—,—,—,—,location.address,主校区: 石家庄市高新区槐安东路339号 | 西校区: 河北省石家庄市友谊南大街258号 | 天津校区: 天津市河西区纪庄子南里2号,河北交通职业技术学院招生就业处 河北省石家庄市高新区槐安东路339号 邮编：050035,02_简介,exact,1.0,text_major
1341,河北中医药大学,—,—,—,—,location.address,杏苑校区: 河北省石家庄市鹿泉区杏苑路3号 | 橘泉校区: 河北省石家庄市桥西区新石南路326号 | 祁州校区: 河北省保定市安国市保衡南大街99号 | 东垣校区: 河北省石家庄市长安区中山东路389号,河北省石家庄市鹿泉区杏苑路3号,02_简介,exact,1.0,text_major
1330,河北农业大学,—,—,—,—,location.address,保定东校区(校本部): 河北省保定市灵雨寺街289号 | 保定西校区: 河北省保定市莲池区乐凯南大街2596号 | 秦皇岛校区: 河北省秦皇岛海港区河北大街东段52号,河北省保定市莲池区灵雨寺街289号河北农业大学,02_简介,exact,1.0,text_major
1378,河北化工医药职业技术学院,—,—,—,—,location.address,河北化工医药职业技术学院: 河北省石家庄市方兴路88号,河北省石家庄市裕华区方兴路88号,02_简介,exact,1.0,text_major
1325,河北北方学院,—,—,—,—,location.address,西校区: 张家口市高新区钻石南路11号 | 东校区: 张家口市高新区富强路 | 南校区: 张家口市宣化区沙岭子镇 | 北校区: 河北省张家口市桥西区长青路14号,河北省张家口市,02_简介,exact,1.0,text_major
1319,河北医科大学,—,—,—,—,location.address,中山校区: 河北省石家庄市中山东路361号 | 建华校区北院: 河北省石家庄市建华南大街309号 | 建华校区南院: 河北省石家庄市东岗路48号,（中山校区）河北省石家庄市中山东路361号 （建华校区）北院，河北省石家庄市建华南大街309号 南院，河北省石家庄市东岗路48号,02_简介,exact,1.0,text_major
1304,河北地质大学,—,—,—,—,location.address,校本部: 河北省石家庄市裕华区槐安东路136号 | 新校区: 河北省石家庄市河北大道601号,河北省石家庄市槐安东路136号,02_简介,exact,1.0,text_major
